Num_Acc,senc,catv,occutc,obs,obsm,choc,manv,num_veh
200800005670,0.0,7,0,0.0,0.0,0.0,0.0,C01
201300035285,0.0,1,0,0.0,2.0,4.0,1.0,B01
201500052625,0.0,7,0,0.0,2.0,7.0,1.0,B01
201100004389,0.0,7,0,0.0,2.0,1.0,1.0,B02
200800052444,0.0,7,0,0.0,2.0,8.0,13.0,B01
201500011780,0.0,7,0,0.0,2.0,1.0,2.0,A01
201600058160,0.0,7,0,0.0,1.0,1.0,1.0,A01
201400042091,1.0,7,0,0.0,1.0,5.0,4.0,Z01
200700005502,0.0,7,0,4.0,0.0,0.0,9.0,A01
200500067741,0.0,7,0,0.0,2.0,1.0,1.0,A01
201500035705,0.0,10,0,0.0,2.0,1.0,1.0,A01
201300056173,0.0,7,0,0.0,2.0,1.0,10.0,A01
201400007183,0.0,7,0,0.0,2.0,1.0,1.0,B02
201300034115,0.0,7,0,0.0,2.0,1.0,17.0,A01
201200012690,0.0,7,0,0.0,0.0,0.0,0.0,C03
201000047071,0.0,30,0,0.0,2.0,1.0,1.0,A01
201200045577,0.0,2,0,0.0,2.0,1.0,2.0,A01
200900008413,0.0,7,0,10.0,0.0,1.0,1.0,A01
200900029440,0.0,30,0,0.0,2.0,1.0,17.0,B01
201300043634,0.0,7,0,0.0,2.0,2.0,9.0,A01
200900054574,0.0,7,0,0.0,1.0,1.0,2.0,A01
201300019053,0.0,7,0,0.0,2.0,5.0,15.0,B02
201600050236,2.0,15,0,0.0,2.0,4.0,2.0,B01
201500051031,0.0,1,0,0.0,2.0,1.0,1.0,B01
200800052965,0.0,7,0,0.0,2.0,1.0,2.0,A01
201300053336,1.0,7,0,0.0,1.0,0.0,16.0,Z01
201200010837,0.0,7,0,0.0,1.0,1.0,1.0,A01
201000016177,0.0,7,0,0.0,0.0,4.0,23.0,B01
200600006524,0.0,7,0,0.0,2.0,1.0,1.0,A01
200500083505,0.0,4,0,0.0,2.0,1.0,1.0,B01
201200002139,0.0,7,0,0.0,2.0,1.0,1.0,A01
201500035518,0.0,7,0,0.0,2.0,3.0,15.0,A01
200700069176,0.0,7,0,0.0,2.0,1.0,2.0,A01
201400015088,0.0,7,0,0.0,2.0,3.0,9.0,A01
200600075553,0.0,33,0,0.0,2.0,1.0,0.0,A01
201500045263,0.0,7,0,0.0,2.0,2.0,12.0,A01
200700026981,0.0,7,0,4.0,0.0,3.0,1.0,A01
200600077809,0.0,5,0,0.0,1.0,1.0,1.0,A01
201500043024,0.0,2,0,0.0,2.0,1.0,1.0,B01
201600045557,2.0,10,0,0.0,2.0,4.0,2.0,D01
201500046346,0.0,7,0,0.0,0.0,6.0,11.0,B01
201600056141,1.0,1,0,0.0,2.0,1.0,1.0,B01
200600060134,0.0,17,0,0.0,0.0,6.0,1.0,B02
201100005517,0.0,38,1,0.0,2.0,1.0,1.0,B02
201400015786,1.0,7,0,0.0,2.0,0.0,1.0,Z01
201300019394,0.0,1,0,0.0,2.0,7.0,1.0,B01
201200050985,0.0,33,0,0.0,2.0,2.0,3.0,A01
201400038176,0.0,7,0,0.0,2.0,0.0,1.0,C01
201000019311,0.0,31,0,0.0,2.0,1.0,0.0,B01
200900009773,0.0,7,0,0.0,0.0,0.0,1.0,C03
201300022693,1.0,7,0,0.0,1.0,0.0,0.0,Z01
200500009034,0.0,2,0,0.0,2.0,2.0,5.0,A01
200500033979,0.0,7,0,0.0,2.0,1.0,9.0,A01
201200011787,0.0,7,0,0.0,2.0,4.0,1.0,B01
200700057790,0.0,7,0,0.0,0.0,8.0,6.0,B01
201300006229,0.0,7,0,0.0,1.0,1.0,1.0,A01
200600079356,0.0,7,0,1.0,0.0,1.0,1.0,A01
200600046481,0.0,7,0,0.0,2.0,3.0,15.0,B02
200700014658,0.0,33,0,0.0,2.0,1.0,1.0,B01
201000036262,0.0,7,0,0.0,2.0,4.0,2.0,C01
200800056672,0.0,7,0,13.0,0.0,1.0,0.0,A01
201600007130,1.0,7,0,0.0,2.0,3.0,1.0,B02
200800068218,0.0,32,0,0.0,2.0,1.0,2.0,A01
201200038104,0.0,7,0,0.0,2.0,4.0,23.0,D01
201000009187,0.0,30,0,0.0,2.0,1.0,1.0,B02
200600028744,0.0,7,0,0.0,2.0,7.0,10.0,A01
200900041848,0.0,2,0,0.0,2.0,2.0,1.0,B02
200900021768,0.0,2,0,0.0,2.0,8.0,1.0,B01
201500006939,0.0,17,0,0.0,2.0,3.0,1.0,C03
201100041099,1.0,7,0,0.0,2.0,1.0,2.0,Z01
201300046765,0.0,7,0,0.0,2.0,1.0,2.0,A01
200600004170,0.0,7,0,0.0,2.0,0.0,1.0,C01
200500070441,0.0,7,0,0.0,2.0,9.0,17.0,A01
201300016349,0.0,7,0,0.0,0.0,0.0,1.0,A01
201600033530,1.0,7,0,0.0,1.0,0.0,1.0,A01
200800040186,0.0,7,0,0.0,2.0,2.0,15.0,A01
201100055634,0.0,7,0,10.0,0.0,1.0,1.0,A01
201300011766,0.0,2,0,0.0,2.0,1.0,1.0,B02
200500078744,0.0,5,0,0.0,0.0,5.0,1.0,A01
201600052025,1.0,1,0,0.0,2.0,6.0,1.0,B01
201400005446,0.0,7,0,2.0,0.0,7.0,13.0,A01
200900050778,0.0,21,0,0.0,2.0,8.0,15.0,B02
200600042045,0.0,10,0,0.0,2.0,2.0,17.0,A01
201200051082,0.0,7,0,0.0,2.0,6.0,9.0,A01
201300028056,0.0,7,0,0.0,0.0,1.0,1.0,A01
200600074739,0.0,7,0,0.0,2.0,1.0,13.0,A01
201100016730,0.0,17,0,13.0,0.0,2.0,1.0,A01
201000014531,0.0,30,0,0.0,2.0,1.0,13.0,A01
200500008843,0.0,2,0,0.0,2.0,2.0,7.0,B01
200900018988,0.0,7,0,0.0,2.0,3.0,15.0,A01
200500055003,0.0,5,0,0.0,2.0,8.0,1.0,B02
200900037414,0.0,33,0,9.0,0.0,1.0,1.0,A01
200800031754,0.0,7,0,0.0,2.0,2.0,19.0,A01
201000026570,0.0,30,0,0.0,2.0,2.0,0.0,B02
201400045373,0.0,7,0,0.0,2.0,1.0,1.0,A01
201600041684,0.0,7,0,0.0,2.0,1.0,2.0,A01
200500007182,0.0,5,0,0.0,2.0,0.0,0.0,B01
200600043773,2.0,7,0,0.0,2.0,0.0,9.0,B02
200500051552,0.0,2,0,0.0,2.0,1.0,1.0,B01
201300055285,0.0,7,0,0.0,2.0,3.0,11.0,A01
201100011616,0.0,7,0,13.0,0.0,8.0,13.0,A01
200700008522,0.0,30,0,0.0,2.0,7.0,1.0,A01
201300019006,0.0,7,0,0.0,2.0,3.0,1.0,B02
200800058947,0.0,33,0,0.0,2.0,1.0,5.0,B01
200900069868,0.0,1,0,0.0,2.0,8.0,0.0,B01
200900046642,0.0,7,0,3.0,2.0,3.0,14.0,B02
201200020788,0.0,2,0,0.0,2.0,1.0,13.0,B01
200500036566,0.0,7,0,0.0,2.0,6.0,1.0,C01
200900036129,0.0,2,0,0.0,2.0,7.0,1.0,B01
200900030059,0.0,7,0,0.0,0.0,3.0,16.0,A01
200800075655,0.0,33,0,0.0,2.0,0.0,0.0,A01
200700081063,0.0,32,0,0.0,2.0,1.0,2.0,A01
201000028406,0.0,30,0,0.0,2.0,4.0,1.0,B01
201400010664,0.0,10,0,0.0,2.0,1.0,1.0,B01
201500026693,0.0,7,0,0.0,2.0,1.0,1.0,A01
200900050591,0.0,7,0,0.0,0.0,4.0,23.0,B02
200900030015,0.0,7,0,0.0,2.0,2.0,13.0,B02
201100037467,0.0,7,0,0.0,2.0,0.0,0.0,F02
201100041582,0.0,7,0,0.0,2.0,3.0,19.0,B02
200900038569,0.0,1,0,1.0,0.0,1.0,0.0,A01
201400024926,0.0,2,0,0.0,2.0,1.0,13.0,A01
200700065732,0.0,7,0,0.0,0.0,2.0,15.0,A01
200700047450,0.0,7,0,0.0,2.0,7.0,13.0,C03
200900032101,1.0,7,0,0.0,2.0,0.0,17.0,B01
200700031289,0.0,7,0,0.0,1.0,2.0,1.0,A01
200900014762,0.0,14,0,2.0,0.0,2.0,1.0,A01
200700065233,0.0,7,0,0.0,1.0,3.0,1.0,A01
201500005720,0.0,7,0,0.0,2.0,2.0,10.0,B02
201100044217,0.0,2,0,0.0,2.0,2.0,17.0,B01
201200012957,0.0,7,0,0.0,0.0,7.0,15.0,A01
200800064737,0.0,2,0,0.0,2.0,1.0,1.0,A01
201100013863,0.0,33,0,0.0,2.0,1.0,17.0,A01
200600050860,0.0,7,0,0.0,2.0,2.0,1.0,B02
201500046735,1.0,7,0,0.0,0.0,0.0,0.0,B01
200600022920,0.0,7,0,0.0,2.0,1.0,2.0,A01
201200018548,0.0,30,0,0.0,2.0,1.0,19.0,A01
200500030231,0.0,1,0,0.0,1.0,1.0,1.0,A01
201400056517,0.0,7,0,1.0,2.0,3.0,22.0,B01
201400032832,0.0,31,0,0.0,2.0,1.0,2.0,A01
201200001602,0.0,7,0,0.0,2.0,2.0,10.0,A01
201200000969,0.0,7,0,0.0,2.0,1.0,1.0,B02
201300031962,0.0,33,0,0.0,2.0,1.0,9.0,A01
200800060981,0.0,17,0,0.0,0.0,1.0,2.0,B01
201500050457,0.0,10,0,3.0,0.0,8.0,0.0,A01
200700025367,0.0,7,0,12.0,0.0,1.0,16.0,A01
200500080846,0.0,2,0,0.0,2.0,0.0,1.0,B01
200600023374,0.0,7,0,0.0,0.0,1.0,0.0,B02
200800004866,0.0,7,0,0.0,0.0,4.0,23.0,B01
200800030187,0.0,33,0,0.0,2.0,7.0,1.0,B02
201500026884,0.0,7,0,0.0,2.0,3.0,9.0,A01
200700059876,0.0,10,0,0.0,0.0,7.0,1.0,C01
200800075545,0.0,33,0,13.0,0.0,2.0,1.0,B02
201100065015,0.0,7,0,0.0,0.0,4.0,1.0,B01
200500080350,0.0,2,0,0.0,2.0,1.0,17.0,B01
200800033261,0.0,7,0,0.0,1.0,1.0,1.0,A01
200500005629,0.0,7,0,0.0,0.0,4.0,2.0,C01
201500033154,0.0,7,0,0.0,2.0,7.0,5.0,A01
201300028040,0.0,7,0,0.0,1.0,2.0,16.0,A01
201200024492,0.0,7,0,0.0,2.0,0.0,0.0,B01
201100017368,0.0,7,0,0.0,2.0,4.0,0.0,B02
201600025812,0.0,7,0,0.0,2.0,5.0,1.0,A01
201600025671,0.0,7,0,0.0,2.0,1.0,1.0,A01
200900027430,0.0,7,0,0.0,2.0,4.0,23.0,B01
201000048305,0.0,7,0,0.0,0.0,4.0,23.0,B01
200500066440,0.0,7,0,0.0,2.0,2.0,1.0,A01
201100018430,0.0,7,0,0.0,0.0,4.0,1.0,B02
200600052618,0.0,10,0,16.0,0.0,1.0,1.0,A01
200600078485,0.0,7,0,0.0,2.0,2.0,13.0,A01
200800024030,0.0,7,0,0.0,2.0,4.0,2.0,B01
201200032964,0.0,14,0,0.0,0.0,4.0,0.0,B01
200500067628,0.0,7,0,0.0,0.0,4.0,23.0,B01
201400028032,0.0,30,0,16.0,0.0,3.0,1.0,A01
201000049891,0.0,34,0,0.0,0.0,2.0,1.0,A01
201000067185,0.0,7,0,0.0,2.0,1.0,23.0,B01
200700016233,0.0,7,0,0.0,2.0,4.0,23.0,B01
200700028451,0.0,33,0,0.0,2.0,2.0,1.0,A01
201500057654,0.0,10,0,0.0,2.0,4.0,1.0,C01
201300021003,0.0,7,0,0.0,2.0,8.0,15.0,A01
201500033177,0.0,1,0,0.0,2.0,8.0,2.0,A01
201200013345,0.0,7,0,0.0,2.0,1.0,17.0,A01
200500056487,0.0,2,0,0.0,0.0,1.0,19.0,A01
201000044237,0.0,33,0,0.0,2.0,5.0,1.0,C01
201000032507,0.0,7,0,0.0,2.0,1.0,1.0,B01
200800060923,0.0,7,0,3.0,0.0,3.0,13.0,A01
200700032409,0.0,1,0,0.0,2.0,3.0,9.0,A01
201500042381,0.0,7,0,0.0,2.0,1.0,2.0,A01
200600041362,0.0,32,0,0.0,2.0,1.0,1.0,B01
201400044718,0.0,7,0,0.0,2.0,1.0,2.0,B01
201500054245,0.0,7,0,0.0,2.0,6.0,13.0,A01
201000040058,1.0,7,0,0.0,2.0,1.0,15.0,Z01
201400039269,0.0,7,0,0.0,2.0,3.0,15.0,B01
201600046759,2.0,7,0,0.0,2.0,1.0,1.0,A01
200700002698,0.0,7,0,0.0,2.0,1.0,1.0,D01
200800060950,0.0,15,0,0.0,2.0,2.0,12.0,A01
200800040359,0.0,7,0,0.0,1.0,0.0,1.0,A01
200800028646,0.0,7,0,0.0,2.0,2.0,13.0,B02
200600034016,0.0,7,0,0.0,1.0,1.0,16.0,A01
201500054240,0.0,7,0,0.0,2.0,7.0,1.0,B01
200500020063,0.0,1,0,0.0,2.0,1.0,16.0,A01
200700064737,0.0,2,0,0.0,2.0,1.0,21.0,A01
201500020536,0.0,7,0,0.0,2.0,0.0,19.0,A01
201500051978,0.0,7,0,0.0,2.0,5.0,1.0,A01
200600042600,0.0,7,0,0.0,2.0,1.0,0.0,B02
200900053007,0.0,30,0,0.0,2.0,2.0,1.0,B01
200700021594,0.0,2,0,0.0,0.0,7.0,0.0,A01
201400052831,0.0,1,0,0.0,2.0,4.0,23.0,B01
200900017021,0.0,7,0,0.0,2.0,4.0,23.0,B01
201600005594,1.0,7,0,0.0,2.0,3.0,1.0,B02
201300005256,0.0,32,0,0.0,2.0,3.0,1.0,A01
200500019072,0.0,7,0,0.0,1.0,4.0,4.0,A01
200800073818,0.0,7,0,0.0,2.0,3.0,22.0,A01
200800050454,0.0,7,0,11.0,0.0,0.0,1.0,A01
201000000074,0.0,7,0,0.0,2.0,8.0,15.0,B02
201100019680,0.0,7,0,1.0,0.0,1.0,15.0,A01
201200038658,0.0,7,0,0.0,1.0,3.0,15.0,A01
200600016396,0.0,2,0,0.0,2.0,3.0,19.0,B02
200600083654,0.0,7,0,0.0,2.0,7.0,1.0,B01
200800062654,0.0,30,0,2.0,0.0,1.0,14.0,A01
200600019679,0.0,1,0,0.0,1.0,1.0,1.0,A01
201300031113,0.0,1,0,0.0,2.0,5.0,16.0,B01
200700023247,0.0,7,0,0.0,2.0,2.0,15.0,A01
200900051421,0.0,32,0,0.0,0.0,7.0,1.0,A01
201400051496,0.0,7,0,0.0,0.0,5.0,21.0,B01
200500025016,0.0,7,0,0.0,0.0,5.0,23.0,A01
200500058748,0.0,7,0,0.0,2.0,4.0,23.0,B01
200600040585,0.0,7,0,0.0,2.0,4.0,1.0,C01
201300028103,0.0,10,0,0.0,2.0,1.0,1.0,B01
200600034644,0.0,2,0,12.0,0.0,1.0,14.0,A01
201400024048,0.0,7,0,0.0,2.0,4.0,2.0,B01
201200011845,0.0,7,0,0.0,2.0,4.0,2.0,C01
200900031809,0.0,30,0,0.0,2.0,1.0,1.0,A01
200900032686,0.0,33,0,14.0,0.0,0.0,21.0,A01
201000046528,0.0,2,0,0.0,2.0,3.0,13.0,A01
200900002936,0.0,32,0,0.0,2.0,1.0,1.0,B01
201500009621,0.0,7,0,16.0,0.0,9.0,13.0,A01
201600005385,1.0,2,0,0.0,2.0,3.0,1.0,B02
201400050964,0.0,17,0,5.0,0.0,3.0,1.0,A01
201500057026,0.0,7,0,0.0,1.0,3.0,1.0,A01
200700047387,0.0,7,0,0.0,2.0,3.0,19.0,A01
200800040687,0.0,7,0,0.0,2.0,1.0,1.0,B01
201200029492,0.0,7,0,0.0,0.0,0.0,1.0,A01
200800070263,0.0,7,0,0.0,2.0,1.0,15.0,A01
200500049390,0.0,17,0,13.0,0.0,2.0,1.0,A01
200700040399,0.0,7,0,0.0,0.0,8.0,13.0,A01
200900040969,0.0,37,30,0.0,2.0,1.0,2.0,A01
201600003822,0.0,7,0,0.0,2.0,3.0,19.0,B02
201300013085,0.0,7,0,0.0,2.0,4.0,1.0,B01
200700070198,0.0,7,0,0.0,1.0,1.0,16.0,A01
201200028401,0.0,7,0,0.0,1.0,1.0,1.0,A01
201200012050,0.0,7,0,0.0,2.0,1.0,21.0,B02
200600073320,0.0,7,0,0.0,2.0,3.0,15.0,A01
200800030693,0.0,31,0,0.0,2.0,2.0,1.0,B02
201300025914,0.0,7,0,2.0,0.0,1.0,0.0,A01
200700016054,0.0,1,0,0.0,0.0,0.0,21.0,A01
200500050315,0.0,7,0,0.0,2.0,7.0,19.0,A01
201200040631,0.0,7,0,0.0,2.0,9.0,1.0,D01
200500063196,0.0,7,0,8.0,0.0,6.0,1.0,A01
201200045296,0.0,2,0,0.0,2.0,0.0,0.0,B01
200600067485,0.0,7,0,0.0,1.0,0.0,15.0,A01
201300056500,0.0,7,0,0.0,1.0,3.0,16.0,A01
201500036118,0.0,7,0,0.0,2.0,6.0,1.0,B01
200600060138,0.0,7,0,0.0,2.0,4.0,17.0,C03
201400045277,1.0,7,0,0.0,2.0,1.0,1.0,Z01
201000032602,0.0,7,0,0.0,1.0,0.0,0.0,A01
201400014233,0.0,7,0,0.0,1.0,2.0,0.0,A01
201500004646,0.0,7,0,13.0,0.0,9.0,13.0,A01
200500011488,0.0,7,0,0.0,2.0,1.0,1.0,A01
201600021696,1.0,7,0,0.0,2.0,4.0,2.0,B02
200600023200,0.0,7,0,0.0,1.0,4.0,4.0,A01
201100022873,0.0,7,0,9.0,0.0,1.0,0.0,A01
200700017304,0.0,14,0,0.0,2.0,2.0,1.0,A01
200800003485,0.0,31,0,0.0,2.0,1.0,21.0,B01
200900061248,0.0,7,0,0.0,2.0,1.0,15.0,A01
200500017788,0.0,7,0,0.0,0.0,4.0,1.0,B01
200800008651,0.0,2,0,0.0,2.0,1.0,1.0,A01
201200043493,0.0,7,0,0.0,2.0,1.0,2.0,B01
201500007949,0.0,7,0,0.0,2.0,1.0,5.0,A01
201100007397,0.0,7,0,0.0,0.0,9.0,15.0,A01
200600013942,0.0,2,0,0.0,2.0,1.0,1.0,A01
200700069034,0.0,7,0,0.0,2.0,3.0,15.0,A01
200500029352,0.0,7,0,0.0,0.0,6.0,15.0,B01
200700081890,0.0,2,0,2.0,0.0,1.0,1.0,A01
201200026231,0.0,7,0,0.0,2.0,1.0,1.0,A01
201100024885,0.0,1,0,0.0,2.0,8.0,0.0,B01
201500033487,0.0,33,0,4.0,0.0,1.0,1.0,A01
201600049514,0.0,7,0,0.0,2.0,2.0,16.0,A01
201000044653,0.0,7,0,0.0,2.0,4.0,1.0,C01
200700050718,0.0,7,0,15.0,0.0,1.0,1.0,A01
201600053456,2.0,32,0,0.0,2.0,1.0,3.0,A01
200600017553,0.0,14,0,0.0,1.0,3.0,16.0,A01
201200038011,0.0,1,0,0.0,2.0,1.0,9.0,B01
201000044361,0.0,30,0,0.0,2.0,1.0,1.0,B01
200700028361,0.0,7,0,0.0,2.0,4.0,1.0,B01
201500049090,0.0,7,0,0.0,2.0,2.0,0.0,A01
201100014169,0.0,7,0,0.0,2.0,3.0,9.0,A01
200700002034,0.0,7,0,0.0,0.0,0.0,0.0,A01
200800027679,0.0,7,0,0.0,2.0,3.0,1.0,B02
200900017509,0.0,99,0,0.0,2.0,8.0,2.0,A01
200500044193,0.0,2,0,0.0,2.0,1.0,1.0,A01
200700080150,0.0,7,0,6.0,0.0,1.0,0.0,A01
201400039195,0.0,33,0,0.0,2.0,3.0,1.0,B01
201400047977,0.0,7,0,0.0,2.0,1.0,2.0,A01
201600046421,2.0,7,0,0.0,2.0,7.0,1.0,C01
200900039414,0.0,30,0,0.0,0.0,8.0,15.0,B02
201100035163,0.0,7,0,0.0,2.0,2.0,1.0,A01
201500026800,0.0,40,1,0.0,1.0,1.0,0.0,A01
201300056119,0.0,33,0,0.0,2.0,1.0,1.0,B01
201400040459,0.0,37,1,0.0,2.0,8.0,1.0,C01
200800066531,0.0,7,0,0.0,2.0,7.0,15.0,A01
200800056202,0.0,7,0,13.0,0.0,9.0,1.0,A01
200500038214,0.0,7,0,8.0,2.0,1.0,2.0,A01
200900011476,0.0,7,0,6.0,0.0,1.0,13.0,A01
201500057609,0.0,7,0,0.0,1.0,3.0,1.0,A01
200500064344,0.0,7,0,0.0,2.0,3.0,13.0,B02
200800071755,0.0,10,0,0.0,1.0,1.0,1.0,A01
200500080439,0.0,7,0,0.0,2.0,1.0,1.0,B01
200500061203,0.0,7,0,0.0,0.0,0.0,1.0,A01
201500015139,0.0,30,0,0.0,2.0,0.0,0.0,B01
201100040116,0.0,7,0,0.0,2.0,3.0,1.0,B01
201600017234,0.0,7,0,0.0,0.0,4.0,0.0,C03
200700012700,0.0,7,0,0.0,2.0,3.0,19.0,B02
201000056936,0.0,31,0,0.0,2.0,3.0,21.0,A01
200700018693,0.0,7,0,0.0,2.0,1.0,5.0,A01
200800068082,0.0,33,0,0.0,2.0,1.0,1.0,B01
200500005429,0.0,7,0,0.0,2.0,5.0,15.0,A01
200600009213,0.0,7,0,0.0,2.0,1.0,9.0,A01
201300000592,0.0,7,0,0.0,2.0,3.0,10.0,A01
201200056254,0.0,7,0,0.0,2.0,3.0,23.0,B01
201500028898,0.0,1,0,0.0,2.0,1.0,0.0,B01
200700017676,0.0,7,0,0.0,2.0,8.0,1.0,B01
200500011250,0.0,7,0,16.0,0.0,1.0,1.0,A01
200500019314,0.0,7,0,0.0,2.0,4.0,2.0,C01
200800065186,0.0,7,0,0.0,2.0,0.0,13.0,A01
200900074076,0.0,7,0,0.0,2.0,1.0,2.0,A01
200500032240,1.0,7,0,0.0,0.0,0.0,0.0,A01
200600003361,0.0,4,0,0.0,2.0,4.0,2.0,B01
201500054966,0.0,10,0,0.0,1.0,1.0,1.0,A01
200800012744,0.0,7,0,0.0,1.0,1.0,21.0,A01
201400023207,0.0,1,0,0.0,2.0,0.0,0.0,B01
200600055772,0.0,7,0,0.0,2.0,1.0,1.0,A01
201600030883,1.0,7,0,0.0,1.0,1.0,15.0,A01
200900012951,0.0,7,0,0.0,2.0,0.0,9.0,A01
200800065863,0.0,7,0,0.0,2.0,4.0,23.0,B01
200600056001,0.0,7,0,0.0,2.0,2.0,15.0,A01
200800070894,0.0,7,0,0.0,2.0,1.0,1.0,B01
200700024018,0.0,7,0,0.0,2.0,3.0,15.0,A01
200500004073,0.0,7,0,0.0,2.0,3.0,13.0,A01
200600063865,0.0,7,0,0.0,1.0,6.0,4.0,A01
201000025199,0.0,7,0,0.0,2.0,3.0,1.0,B01
200800028244,0.0,7,0,2.0,0.0,7.0,17.0,A01
201100027520,0.0,7,0,0.0,2.0,1.0,16.0,A01
201200032861,0.0,7,0,0.0,9.0,2.0,15.0,A01
200600076099,0.0,7,0,0.0,2.0,1.0,2.0,A01
201500004877,0.0,7,0,0.0,2.0,4.0,1.0,B02
201500031852,0.0,34,0,0.0,2.0,8.0,1.0,B01
201600057356,1.0,31,0,0.0,0.0,0.0,1.0,A01
200600035582,0.0,4,0,0.0,2.0,1.0,1.0,B01
201500021606,0.0,7,0,0.0,2.0,3.0,15.0,A01
200500059223,0.0,1,0,0.0,2.0,1.0,10.0,B01
200500072355,0.0,7,0,0.0,2.0,2.0,1.0,B01
201500043488,0.0,7,0,0.0,2.0,1.0,1.0,A01
200700050519,0.0,7,0,0.0,2.0,1.0,1.0,A01
200700009163,0.0,1,0,0.0,1.0,7.0,15.0,A01
200900063066,0.0,7,0,0.0,1.0,0.0,0.0,A01
200800030715,0.0,7,0,0.0,2.0,1.0,5.0,A01
201600029218,0.0,7,0,0.0,2.0,1.0,15.0,A01
201600007270,1.0,7,0,10.0,0.0,3.0,1.0,A01
200800016588,0.0,10,0,0.0,2.0,1.0,1.0,B02
201400058458,0.0,7,0,0.0,0.0,4.0,2.0,A01
201000047271,0.0,7,0,0.0,0.0,1.0,1.0,B01
200700029819,0.0,7,0,0.0,2.0,4.0,1.0,C01
200600056827,0.0,7,0,0.0,2.0,3.0,13.0,A01
201600000351,2.0,15,0,0.0,2.0,3.0,1.0,B02
201100053409,0.0,15,0,0.0,2.0,8.0,2.0,A01
200800062865,0.0,7,0,0.0,2.0,2.0,19.0,B02
200900021883,0.0,33,0,6.0,0.0,1.0,14.0,A01
201500042810,0.0,37,4,0.0,2.0,3.0,2.0,B01
201300043227,0.0,7,0,1.0,2.0,2.0,0.0,A01
201000053255,0.0,1,0,0.0,0.0,0.0,11.0,B01
200700003347,0.0,7,0,0.0,2.0,1.0,1.0,A01
200800037561,0.0,7,0,0.0,2.0,3.0,1.0,B02
201600034263,2.0,7,0,0.0,2.0,6.0,10.0,B01
201100012469,0.0,7,0,0.0,2.0,8.0,1.0,B02
200800047740,0.0,31,0,0.0,0.0,0.0,1.0,A01
201100062307,0.0,31,0,0.0,2.0,7.0,17.0,A01
200500065623,0.0,1,0,0.0,2.0,1.0,1.0,B01
200700003651,0.0,7,0,0.0,2.0,8.0,19.0,A01
201300046054,0.0,7,0,3.0,0.0,1.0,1.0,A01
200800059129,0.0,1,0,0.0,2.0,2.0,1.0,B01
201600048546,1.0,7,0,0.0,2.0,2.0,1.0,B01
200500067301,0.0,5,0,0.0,0.0,8.0,1.0,A01
201200024891,0.0,2,0,0.0,2.0,9.0,1.0,B01
201600019651,1.0,31,0,0.0,2.0,1.0,1.0,B01
200600060343,0.0,32,0,0.0,0.0,6.0,1.0,B01
201000006196,0.0,10,0,13.0,0.0,3.0,1.0,A01
200700068796,0.0,30,0,0.0,2.0,3.0,1.0,B01
200900047726,0.0,10,0,0.0,2.0,2.0,19.0,A01
200600015154,0.0,5,0,0.0,2.0,8.0,17.0,B01
201100060670,0.0,7,0,0.0,2.0,3.0,1.0,B01
201400024640,0.0,2,0,0.0,2.0,1.0,1.0,A01
200700028278,0.0,7,0,0.0,2.0,7.0,19.0,B01
201400049737,0.0,7,0,0.0,2.0,3.0,1.0,B01
201100057928,1.0,2,0,0.0,1.0,0.0,1.0,Z01
200600064992,0.0,7,0,0.0,2.0,2.0,1.0,B01
201100012831,0.0,10,0,0.0,2.0,3.0,13.0,A01
200500053693,0.0,7,0,0.0,0.0,1.0,2.0,A01
201300005941,0.0,10,0,0.0,2.0,2.0,17.0,A01
201200044120,0.0,7,0,0.0,2.0,3.0,19.0,A01
201300005398,0.0,33,0,0.0,2.0,1.0,13.0,B02
200500032365,0.0,5,0,0.0,2.0,4.0,1.0,B01
200700011215,1.0,7,0,0.0,1.0,1.0,0.0,A01
200900065197,0.0,2,0,0.0,2.0,1.0,5.0,A01
201300015238,0.0,7,0,0.0,2.0,4.0,2.0,B01
201000052282,0.0,1,0,0.0,2.0,3.0,1.0,B01
200700071399,0.0,10,0,0.0,0.0,3.0,16.0,A01
201300056175,0.0,7,0,0.0,0.0,6.0,11.0,A01
201200060987,0.0,33,0,0.0,2.0,1.0,13.0,A01
200600063605,0.0,1,0,0.0,2.0,4.0,1.0,D01
200700014011,0.0,7,0,0.0,2.0,1.0,1.0,B01
201200037203,0.0,33,0,0.0,2.0,1.0,9.0,A01
200600053941,0.0,7,0,0.0,2.0,3.0,13.0,A01
201000000182,0.0,7,0,6.0,0.0,3.0,1.0,A01
201400026819,0.0,15,0,0.0,2.0,0.0,1.0,A01
201500009266,0.0,33,0,0.0,2.0,1.0,1.0,B02
200600070495,0.0,7,0,0.0,2.0,8.0,10.0,B01
200700060016,0.0,33,0,0.0,5.0,1.0,1.0,A01
201400026072,0.0,7,0,0.0,0.0,0.0,15.0,B01
201600014520,2.0,7,0,0.0,2.0,1.0,15.0,A01
201000035756,0.0,7,0,0.0,2.0,1.0,2.0,A01
201500053451,0.0,7,0,0.0,1.0,8.0,16.0,A01
201200043896,0.0,7,0,0.0,2.0,3.0,15.0,A01
200600019665,0.0,2,0,0.0,1.0,1.0,1.0,A01
200900009198,0.0,1,0,0.0,1.0,2.0,5.0,A01
201300018652,0.0,31,0,0.0,2.0,9.0,1.0,B02
201500042706,0.0,7,0,0.0,2.0,4.0,1.0,B01
201400055159,0.0,30,0,0.0,2.0,1.0,5.0,A01
