Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep
200600008598,6,2,13,915,1,1,1,2.0,6.0,234.0,RN 60,,,,450
200500076450,5,11,15,840,1,2,1,1.0,3.0,33.0,"137, BUZENVAL",,,,920
201000054155,10,2,1,1955,2,2,1,2.0,7.0,18.0,"28, LECLERC (BLD DU GENE",M,4893710.0,222730,950
201600054699,16,10,19,1920,5,2,1,2.0,6.0,115.0,"52, BOULEVARD DE VAUGIRA",M,4884080.0,231546,750
201100033002,11,2,2,835,1,1,1,1.0,5.0,602.0,"0, VAL CANU (RUE DU)",,,,500
201400030800,14,8,26,1100,1,2,3,2.0,3.0,350.0,BERTHELOT MARCELIN RUE,,,,590
200700002124,7,1,29,1545,1,2,3,1.0,3.0,55.0,PIERRE DOIZE  (RUE),,,,130
200700006653,7,2,28,1600,1,1,3,1.0,3.0,117.0,,M,0.0,0,690
200800069895,8,12,7,2100,3,1,1,1.0,4.0,183.0,,M,0.0,0,730
201200059497,12,5,6,1955,1,2,1,1.0,3.0,113.0,"12, RUE NEUVE TOLBIAC",,,,750
201000041345,10,4,9,1350,1,2,9,1.0,3.0,91.0,RUE DE LA PAIX,,,,690
201600021529,16,2,8,900,1,2,1,1.0,6.0,95.0,03 boulevard BELLETRUD,M,4363993.0,687671,60
201400035152,14,4,15,1945,1,2,3,1.0,3.0,457.0,"1020, R LOUIS MOGUEN",M,4934266.0,95361,760
201500048453,15,4,2,1355,1,2,1,1.0,6.0,386.0,"30, MARECHAL DE SAXE",M,0.0,0,690
201500022977,15,11,28,1110,1,1,1,1.0,3.0,555.0,ECHANGEUR BORDELONGUE,M,4356325.0,141805,310
200600052732,6,9,1,1315,1,1,1,1.0,6.0,201.0,,M,0.0,0,530
200700074604,7,12,24,1545,1,1,1,8.0,6.0,588.0,,M,0.0,0,800
201100044348,11,5,26,1710,1,2,1,1.0,6.0,342.0,"0, HENRI CAVALLIER (RUE)",,,,890
200500040441,5,3,22,1650,1,1,1,1.0,7.0,242.0,A12W,,,,780
200500021082,5,4,22,1825,1,2,2,1.0,2.0,7.0,AV DUQUESNE AV DE SEGUR,,,,750
201600052562,16,12,23,1745,5,2,7,8.0,3.0,108.0,"2, AVENUE MONTAIGNE",M,4886530.0,230289,750
201300016097,13,12,2,500,2,2,1,1.0,7.0,55.0,"26, BD BUREL",M,4331700.0,538957,130
201300044851,13,11,13,850,1,2,1,7.0,6.0,127.0,AV DU PARC,M,4903330.0,207290,950
201600040854,16,10,6,845,1,2,1,1.0,1.0,48.0,"50, PASTEUR S2  (AVENUE)",,,,930
200800042756,8,8,28,1320,1,2,1,1.0,6.0,388.0,"157, BOULEVARD DES ETATS",,,,690
201000057021,10,1,7,1247,1,1,1,4.0,3.0,340.0,RN 104,,,,910
200600041718,6,7,22,1300,1,1,1,1.0,4.0,539.0,MARAINVAL  (ROUTE DE),,,,950
200600019680,6,4,8,1635,1,2,3,1.0,6.0,56.0,"2, CHAR  RUE RENE",,,,250
201500012616,15,11,14,1915,2,2,1,1.0,1.0,387.0,BLANQUI (RUE),M,4830580.0,405377,100
200800003320,8,1,28,1030,1,2,1,1.0,2.0,285.0,PAVARD (RUE HENRI),,,,450
201500030072,15,5,10,1745,1,2,7,1.0,3.0,332.0,BOUCHERS (RUE DES),,,,590
200800053099,8,9,14,715,3,2,1,1.0,7.0,102.0,"92, TALBOTERIE (RUE DE L",,,,160
201000037417,10,10,8,1705,1,2,1,1.0,3.0,566.0,"CALMETTE, RUE DU Dr",,,,590
200800076988,8,10,30,1625,1,2,1,1.0,6.0,302.0,JUBELIN (BOULEVARD),,,,973
200900029884,9,4,14,840,1,2,1,1.0,6.0,383.0,PLACE D ARSONVAL,,,,690
200800049493,8,9,27,1700,1,1,1,1.0,7.0,104.0,,M,0.0,0,480
200700064987,7,10,18,1830,1,2,1,1.0,1.0,61.0,"159, AVENUE VICTOR HUGO",,,,830
201500052329,15,3,11,820,1,2,1,1.0,6.0,111.0,"41, RUE DE LA FONTAINE A",,,,750
200600030930,6,6,30,2330,3,1,1,1.0,7.0,130.0,lieu dit Chassagne,M,0.0,0,10
200500087546,5,4,1,2200,5,2,1,1.0,3.0,209.0,ROCADE (RUE DE LA),,,,972
200800032666,8,6,13,415,5,2,1,1.0,6.0,55.0,"23, ONDINES ( AVENUE DES",,,,440
200900006829,9,2,11,730,5,2,1,2.0,6.0,157.0,BD ULYSSE CASSE,M,0.0,0,470
201000009576,10,6,4,1915,1,1,1,7.0,7.0,224.0,,M,0.0,0,550
201500031446,15,6,16,1719,1,2,1,3.0,6.0,445.0,8 RUE DE LIEGE,M,4329737.0,-37457,640
201200017979,12,7,25,1845,1,1,1,1.0,7.0,267.0,Le Point du Jour,M,4540393.0,-1024,160
200600038075,6,7,3,1730,1,2,1,2.0,6.0,55.0,"15, BERGERS (RUE DES)",,,,130
201500041841,15,12,9,1200,1,2,3,1.0,1.0,44.0,AUVERGNE (R D),,,,940
201400031900,14,8,28,2030,2,2,1,1.0,3.0,413.0,"42, LENS (RTE DE)",M,5044076.0,288730,620
200500019977,5,4,7,1050,1,2,1,1.0,6.0,395.0,"1, BLANDAN (IMPASSE ET R",,,,540
201100001107,11,9,3,415,3,1,1,1.0,6.0,541.0,,M,4949950.0,97781,760
201500001249,15,5,7,1330,1,1,1,1.0,6.0,138.0,,M,0.0,0,560
201200004072,12,11,17,1500,1,2,1,1.0,7.0,300.0,avenue du Caylet - CD922,M,0.0,0,120
200900070257,9,9,28,845,1,2,1,1.0,2.0,201.0,EUGENE DELACROIX(AVENUE),,,,910
200800014523,8,3,16,1500,1,1,1,8.0,2.0,345.0,AUTOROUTE A6,,,,910
200800020019,8,4,5,135,5,2,1,1.0,6.0,99.0,"2 bis, CALINS (AVENUE DE",,,,490
200900040698,9,12,4,1805,2,2,4,1.0,3.0,111.0,"13, RUE PLICHON",,,,750
201000015814,10,12,15,1100,1,2,1,1.0,3.0,30.0,ORANGERS (RUE DES),,,,60
201100013761,11,9,16,1445,1,1,2,1.0,1.0,72.0,,M,0.0,0,770
201000065776,10,11,21,2150,5,2,2,2.0,3.0,119.0,"21, RUE BARBANEGRE",,,,750
201600031960,16,8,13,2100,2,2,2,1.0,3.0,100.0,"., FRANCE (RUE ANATOLE)",M,4325642.0,4643,650
200800013849,8,3,15,950,1,2,6,1.0,1.0,201.0,PREMIERE ARMEE FRANCAISE,,,,910
200500039924,5,6,19,1400,1,2,1,7.0,5.0,212.0,Les Champs Martin,M,4710700.0,320600,580
201000011998,10,3,17,1545,1,2,1,1.0,2.0,88.0,AVENUE CLAUDE DELORME,M,0.0,0,40
201600045679,16,5,10,730,1,1,1,1.0,3.0,10.0,AUTOROUTE A3,M,4890404.0,247135,930
200800031240,8,6,21,2025,1,1,1,1.0,7.0,95.0,MOLLES (ROUTE DE),,,,30
201300000293,13,7,5,1945,1,1,1,1.0,3.0,652.0,,M,0.0,0,620
200500071597,5,11,19,1000,3,1,1,1.0,7.0,482.0,,M,0.0,0,710
200700001962,7,1,3,1740,5,2,1,1.0,7.0,55.0,"14, PRADO (AVENUE DU)",,,,130
201000004345,10,10,2,745,2,1,2,1.0,3.0,125.0,,M,0.0,0,330
201100028861,11,9,15,1445,1,2,1,1.0,6.0,172.0,"2144, MENDE (ROUTE DE)",M,4364032.0,386415,340
200800050983,8,9,11,1015,1,2,1,1.0,3.0,2.0,LEON BLUM (AVENUE),,,,920
200700060629,7,10,26,1615,1,1,2,1.0,3.0,196.0,,M,4636800.0,512300,10
200500042001,5,7,10,1545,1,2,1,1.0,3.0,369.0,16 voie sacrée,M,0.0,0,550
200700024350,7,4,11,1205,1,2,3,1.0,7.0,51.0,GOURNAY (ROUTE),,,,930
200900016875,9,6,21,1,3,1,1,1.0,6.0,95.0,,M,4.0,0,520
200700003226,7,1,29,1959,5,2,1,1.0,7.0,7.0,"0, GAULLE BOULEVARD CHAR",,,,490
201100013407,11,10,27,1615,1,2,1,1.0,3.0,618.0,25 rue saint laurent,M,0.0,0,780
201000050811,10,6,15,2335,5,2,1,1.0,3.0,32.0,AV JEAN JAURES,M,4888340.0,252900,930
200500083712,5,12,17,1000,1,2,1,1.0,6.0,53.0,"16, PIERRE BROSSELETTE (",,,,930
200700067495,7,10,19,2045,5,2,1,1.0,4.0,119.0,BOULEVARD PERIPHERIQUE E,,,,750
201600044232,16,11,21,1800,5,2,1,1.0,1.0,555.0,BD DU MARECHAL FOCH,M,4896450.0,228720,950
200500007544,5,2,18,1320,1,2,1,1.0,6.0,189.0,ROOSEVELT FRANKLIN (AVEN,,,,300
200600007454,6,2,27,1415,1,2,3,1.0,3.0,4.0,SAINT CLAUDE CH.DE,,,,60
200800038177,8,7,30,1800,1,2,1,1.0,6.0,123.0,LANDSBERG AM LECH PROMEN,,,,60
200700024729,7,4,15,1700,1,1,1,1.0,7.0,169.0,RN104,,,,770
200700036869,7,6,22,1155,1,2,6,3.0,7.0,297.0,CARREFOUR DE L'EUROPE,,,,780
200800048576,8,9,17,130,3,1,1,1.0,1.0,264.0,,M,4683000.0,312700,580
200600031864,6,6,9,1720,1,1,1,1.0,2.0,25.0,CD 411,M,0.0,0,770
200700068908,7,11,28,1810,2,2,1,1.0,6.0,63.0,"187 -189, BD DU PDT FRAN",,,,330
201200058820,12,6,22,2130,2,2,2,1.0,3.0,119.0,RUE ARCHEREAU,,,,750
201200028131,12,1,10,1715,2,2,1,1.0,3.0,18.0,"33, WILSON (AVENUE DU PR",M,4758250.0,134144,410
201300004844,13,7,12,2015,1,1,1,1.0,1.0,474.0,,M,0.0,0,380
200900008201,9,1,8,1845,3,1,1,1.0,7.0,255.0,RN 151,,,,180
201600019610,16,7,18,830,1,2,1,1.0,5.0,263.0,RUE DE BONNATRAIT,M,0.0,0,740
201100049452,11,3,23,1350,1,2,3,1.0,3.0,66.0,METALLURGIE / EIFFEL,,,,930
200500018627,5,4,25,2015,5,2,2,1.0,6.0,88.0,"0, BISCARRA (RUE)",,,,60
201500045421,15,5,1,1605,1,1,1,2.0,6.0,53.0,AUTOROUTE A103,M,4890430.0,235870,930
201600047024,16,9,13,800,1,1,1,1.0,3.0,217.0,A13,,,,780
201000012441,10,7,6,1930,1,2,1,1.0,1.0,87.0,ROUTE DE BRIGNOLES,M,0.0,0,830
200900008079,9,1,17,1915,3,1,1,9.0,1.0,236.0,CD 903,,,,550
201200058606,12,10,26,2055,5,2,1,1.0,6.0,118.0,"140, BOULEVARD NEY",,,,750
200900034178,9,3,14,1650,1,2,2,1.0,3.0,71.0,CARNOT (AVENUE),,,,920
200900069647,9,12,2,1820,5,1,1,3.0,4.0,27.0,A1 - LA COURNEUVE,,,,930
201300025350,13,9,20,1600,1,2,2,1.0,6.0,238.0,ALBERT 1ER/NANTES,M,4809030.0,-169219,350
200600000579,6,1,10,2210,5,2,1,1.0,6.0,26.0,CD 9,,,,130
200900005086,9,3,19,1800,1,2,1,1.0,3.0,155.0,route de St gilles,M,0.0,0,300
200700079372,7,12,7,1235,1,2,3,8.0,3.0,228.0,", MARECHAL LECLERC (BD)",,,,910
200600049961,6,8,29,2225,5,2,2,1.0,4.0,20.0,"55, PARIS AVENUE DE N° I",,,,920
200700019039,7,4,25,1630,1,1,1,1.0,5.0,462.0,,M,0.0,0,310
200700022594,7,4,19,1720,1,2,1,1.0,2.0,482.0,"175, LA WANTZENAU (ROUTE",,,,670
201200048258,12,12,8,1730,5,2,2,1.0,3.0,268.0,AV DE  STALINGRAD,M,4896650.0,240960,950
200500000582,5,1,15,900,1,2,1,7.0,6.0,410.0,AVENUE DE LA REPUBLIQUE,M,0.0,0,640
200900043394,9,4,15,720,1,2,5,1.0,6.0,24.0,"144, MARTRE (RUE) DE (11",,,,920
201100025693,11,1,3,845,2,2,3,2.0,6.0,232.0,"2, UNIVERSITE RUE DE L'",M,4798114.0,-409663,290
201600040822,16,7,17,425,5,2,2,1.0,3.0,48.0,"84, ARISTIDE BRIAND (BOU",,,,930
201200007174,12,8,22,2100,3,1,1,1.0,1.0,571.0,,M,4736800.0,540900,210
201000032833,10,5,19,1730,1,2,1,1.0,6.0,207.0,"54, WALDECK ROUSSEAU",M,4547649.0,450609,420
201300054970,13,4,21,200,5,2,5,1.0,6.0,118.0,"124, RUE DES POISSONNIER",,,,750
201600055609,16,9,22,1230,1,2,2,1.0,6.0,117.0,"5, RUE FARADAY",M,4888160.0,229235,750
201600038118,16,7,5,1000,1,2,1,1.0,3.0,26.0,"6-8, VICTOR HUGO (DE 01",,,,920
201000008856,10,12,27,1415,1,1,1,4.0,7.0,197.0,,M,4644700.0,346300,30
201400014557,14,4,24,1430,1,2,1,1.0,1.0,2.0,"01, QUATRE SAISONS (ROUT",M,4333110.0,548859,130
200500066909,5,10,1,1655,1,2,1,2.0,1.0,616.0,VILLERS L'ORME (RUE ),,,,570
200600002765,6,1,23,940,1,2,1,1.0,2.0,16.0,BPI ST CLOUD MOLITOR,,,,750
200700052919,7,9,13,1645,1,2,1,1.0,3.0,119.0,,M,4918700.0,-122800,500
200800032998,8,6,2,2040,1,2,1,1.0,7.0,194.0,"SANS, MARECHAL LECLERC",,,,580
200900066489,9,10,7,2050,3,2,6,3.0,6.0,297.0,PLC G BESSE,M,4.0,0,780
200800053359,8,9,26,1850,1,2,1,1.0,6.0,113.0,BOULEVARD PERIPHERIQUE I,,,,750
201400021980,14,2,27,1000,1,1,1,1.0,4.0,44.0,Les Landes,M,4847586.0,-258151,220
201200016706,12,12,14,1345,1,2,1,2.0,2.0,55.0,"111, RUE PIERRE DOIZE",M,4327750.0,542747,130
200800075904,8,6,29,630,2,2,1,1.0,1.0,213.0,NELSON MANDELA,,,,972
200800056632,8,10,18,1130,1,2,1,1.0,6.0,279.0,route de st marcellin,M,0.0,0,420
200800053760,8,9,5,1611,1,2,1,2.0,2.0,116.0,ALLEE DU BORD DE L EAU,,,,750
200700006597,7,2,24,2045,3,2,1,1.0,6.0,265.0,Chemin de la Z.A.,M,4308800.0,163400,90
201500014320,15,5,29,1820,1,2,1,1.0,2.0,55.0,"146, FRANÇOISE DUPARC (B",M,4330879.0,540253,130
200900023499,9,8,30,1955,1,2,1,1.0,7.0,85.0,"10, COURAUD (RUE RAYMOND",,,,870
200600003402,6,1,24,829,1,2,2,1.0,3.0,26.0,MISSION MARCHAND (COTE I,,,,920
200500020704,5,4,3,500,5,2,2,1.0,5.0,11.0,R DE MALTE R DU FG DU TE,,,,750
201300026626,13,4,22,1620,1,2,1,1.0,4.0,127.0,"0, Route nationale 7",M,4606755.0,405233,420
200900037287,9,8,15,2045,1,2,1,1.0,1.0,15.0,,,,,480
201300053369,13,2,4,645,5,2,3,1.0,6.0,114.0,RUE JULIA BARTET,,,,750
200600026741,6,5,11,1300,1,2,2,1.0,3.0,18.0,NAU (RUE ROBERT),,,,410
201300005666,13,5,21,205,3,1,1,2.0,6.0,48.0,RTE DE BONNEVAL,M,4532020.0,370648,430
200900035729,9,9,10,1330,1,2,1,1.0,7.0,85.0,"SANS, PERRIN (AVENUE JEA",M,4.0,0,280
200800029924,8,6,13,1800,1,1,1,1.0,1.0,342.0,,M,0.0,0,160
201600016563,16,11,28,1015,1,1,1,1.0,2.0,117.0,LA BASTIDE BLANCHE CD 9,M,4342761.0,526751,130
201200018156,12,9,14,1700,1,1,1,1.0,3.0,151.0,,M,4549159.0,599839,730
200700002317,7,1,31,1345,1,2,1,1.0,3.0,205.0,"sans, BOULLE (RUE ANDRE-",,,,180
200900044391,9,11,9,1830,5,2,1,1.0,3.0,410.0,AVENUE PIERRE ANGOT,M,4.0,-,640
201400056007,14,5,1,2050,5,2,7,2.0,6.0,117.0,"97, AVENUE NIEL",,,,750
201400041690,14,6,7,1600,1,2,2,1.0,2.0,7.0,"""HENRI BARBUSSE (AVENUE",,,,930
200600036438,6,6,23,815,1,2,9,1.0,3.0,36.0,"0, GENERAL DE GAULLE (AV",,,,920
201000030070,10,11,29,1100,1,2,1,1.0,7.0,32.0,PONT VIEUX (AVENUE DU),,,,340
201300016154,13,11,29,700,2,2,1,1.0,3.0,55.0,"1, RUE ALBERT EINSTEIN",M,4333412.0,543179,130
201400008315,14,10,8,1600,1,2,1,1.0,3.0,54.0,cour fernande peyre,M,0.0,0,840
201200021603,12,2,29,1820,2,2,1,1.0,2.0,31.0,"01, VERLHAC (BOULEVARD)",M,4516770.0,153522,190
200800024030,8,5,16,725,2,2,1,1.0,2.0,555.0,"999, CHE LATERAL DE RUPE",,,,310
201000047238,10,2,11,1710,1,2,1,4.0,6.0,228.0,GARE EVRY-COURCOURONNES,,,,910
200900002738,9,4,6,2002,5,2,2,1.0,3.0,116.0,ROUTE DE LA PTE DES SABL,,,,750
201200032626,12,12,24,1500,1,2,1,1.0,3.0,328.0,"IGNORE, DUNKERQUE AVENUE",,,,590
200700054919,7,9,28,1430,1,2,1,1.0,6.0,88.0,"261, GINESTIERE (CH. DE",,,,60
201300001369,13,8,3,1900,1,1,1,1.0,1.0,492.0,,M,0.0,0,140
201200015372,12,6,10,520,2,2,1,1.0,6.0,55.0,"1, RPT PIERRE PARAF",,,,130
201500033020,15,9,20,1730,1,1,1,1.0,1.0,207.0,RD 457,M,4757704.0,613238,700
200500057864,5,9,14,655,2,2,1,1.0,1.0,362.0,"sans n, BERTHELOT RUE",,,,260
200900021040,9,6,19,2045,1,2,2,1.0,3.0,121.0,"0, SAPIAC (GRAND RUE DE)",,,,820
201600027315,16,9,25,1030,1,2,1,1.0,6.0,234.0,R ANDRE AMPERE,M,4783212.0,192825,450
201000037971,10,6,25,1230,1,2,1,1.0,6.0,599.0,"35, MULHOUSE (RUE DE)",,,,590
200800053475,8,9,6,345,5,1,1,1.0,2.0,51.0,A4,,,,930
201500014122,15,5,10,1730,1,2,1,1.0,2.0,55.0,DOCTEUR LÉON PERRIN (RUE,M,4331413.0,538718,130
200800057904,8,10,11,1355,1,2,1,1.0,3.0,281.0,"56, AVE ARISTIDE BRIAND",,,,330
200500000766,5,1,7,1015,1,1,1,5.0,7.0,252.0,,M,4368200.0,222300,810
201300024177,13,10,22,1750,1,2,3,1.0,3.0,39.0,RUE VINCENT GONZALES,,,,330
201600056497,16,4,21,1832,1,2,3,1.0,6.0,111.0,"31, RUE MERLIN",M,4886160.0,238471,750
200800041058,8,7,23,1215,1,1,3,1.0,3.0,48.0,"., COLONEL MORAINE (ROUT",,,,920
200900059657,9,10,1,1200,1,2,1,1.0,6.0,279.0,"1, REPUBLIQUE (AVENUE DE",,,,180
200700030647,7,5,29,1740,1,2,1,1.0,6.0,27.0,"39, MITTERAND (AVENUE FR",,,,910
200800073229,8,12,12,1910,3,1,1,1.0,3.0,21.0,GEORGES GUYNEMER (AV),,,,940
201000017132,10,10,15,2010,5,2,1,1.0,2.0,88.0,"0, VOIE RAPIDE",,,,60
201400014319,14,2,26,410,5,2,2,1.0,3.0,55.0,"01, AVE DU VINGT QUATRE",M,4330768.0,542536,130
201500000453,15,8,10,1215,1,1,1,1.0,7.0,644.0,,M,4928726.0,181959,600
201200052413,12,11,4,1810,3,1,1,3.0,3.0,44.0,RN88,M,4539546.0,434118,420
201200036807,12,10,30,1435,1,2,9,1.0,6.0,270.0,1 RUE LACRETELLE,,,,710
201300055157,13,11,1,420,5,2,1,3.0,6.0,118.0,AVENUE DE LA PORTE DE CL,,,,750
201600052490,16,10,9,2300,4,2,3,1.0,2.0,108.0,"3, AVENUE DE FRIEDLAND",M,4887480.0,230470,750
200500053139,5,8,5,355,5,2,1,1.0,6.0,194.0,CLEMENCEAU (PROMENADE GE,,,,850
201200057237,12,8,21,1305,1,2,2,1.0,6.0,115.0,"83, RUE DE LA CONVENTION",,,,750
200900018632,9,2,27,1450,1,2,2,1.0,6.0,28.0,"0, TASSIGNY(AVE DU MAREC",M,4.0,0,940
200600008452,6,2,25,1700,1,2,1,1.0,4.0,261.0,TRANCHEE (AVENUE DE LA),,,,370
201500047171,15,6,8,1300,1,1,1,1.0,3.0,286.0,AUTOROUTE A6,,,,910
200800053310,8,9,25,1710,1,2,1,1.0,3.0,111.0,RUE DU CHEMIN VERT,,,,750
201600039310,16,3,8,815,1,2,1,1.0,6.0,77.0,"., DESVALLIERES (CHEMIN)",,,,920
201100063366,11,7,6,1040,1,2,1,8.0,6.0,119.0,"3 ter, RUE DE CAMBRAI",,,,750
201500053214,15,8,12,1515,1,2,2,1.0,3.0,113.0,"49, BOULEVARD MASSENA",,,,750
200900039128,9,9,10,1830,1,2,1,1.0,6.0,440.0,"1, COURBET (RUE AMIRAL)",,,,650
201100059029,11,3,26,535,5,2,2,1.0,3.0,108.0,RUE LA BOETIE,,,,750
200800002803,8,1,10,1715,2,1,1,8.0,5.0,555.0,VA008482 A624,,,,310
200800042686,8,7,21,1740,1,2,1,1.0,4.0,117.0,PORTE DE CLICHY,,,,750
200700032689,7,6,14,1030,1,1,1,1.0,6.0,377.0,,M,4372900.0,91400,320
201300007094,13,10,11,1700,1,1,1,2.0,2.0,257.0,,M,4796800.0,351400,890
201400047658,14,10,12,1315,1,1,1,1.0,7.0,10.0,AUTOROUTE A86,M,4889110.0,247348,930
201200026735,12,6,29,1720,1,2,1,1.0,3.0,281.0,PILATE (RUE DE LA),,,,350
201000007439,10,12,8,1645,2,1,1,1.0,3.0,117.0,,M,0.0,0,70
201500028629,15,9,15,835,1,2,1,1.0,3.0,547.0,EUROPE (BOULEVARD DE L'),,,,540
201200028509,12,7,2,841,1,2,4,2.0,3.0,223.0,"ignore, BARAUDES (LES)",M,4543748.0,435907,420
201100015233,11,5,24,1650,1,2,1,1.0,2.0,69.0,"37, SEMARD (AVENUE PIERR",,,,60
200800040036,8,7,29,1410,1,2,1,1.0,6.0,57.0,8 MAI 1945 (AVENUE DU),,,,600
201600047533,16,5,12,1744,1,1,1,3.0,4.0,161.0,AUTOROUTE A6,M,4869679.0,231571,910
200900010978,9,4,15,1930,1,1,3,3.0,3.0,600.0,,M,4.0,0,270
201300031070,13,2,15,1455,1,2,3,1.0,6.0,41.0,"62, LOBBEDEZ ( AV. FERNA",,,,620
201400023746,14,8,2,1515,1,1,1,8.0,2.0,36.0,,M,4349690.0,240207,810
200900028262,9,6,8,1015,1,1,1,1.0,7.0,116.0,,M,4.0,0,260
201300027396,13,2,8,1858,3,1,1,2.0,3.0,208.0,LES CLOSIERS,M,4799231.0,274086,450
201000054958,10,12,12,450,5,2,3,1.0,3.0,4.0,MARCAGGI SYLVESTRE BD,,,,201
200700002494,7,1,11,1615,1,2,2,8.0,6.0,19.0,"., PASTEUR LOUIS (DE 18",,,,290
201300037185,13,5,18,1049,1,1,1,3.0,6.0,85.0,AUTOROUTE A20,,,,870
200900055170,9,9,14,900,1,1,1,1.0,6.0,370.0,,M,0.0,0,250
200700044667,7,7,19,805,1,2,1,1.0,6.0,26.0,"18, GEORGES CLEMENCEAU",,,,920
201000013802,10,1,23,1615,1,1,1,1.0,4.0,49.0,,M,0.0,0,202
200800047611,8,8,27,1045,1,2,1,1.0,3.0,194.0,Route de Campagnan,M,4354600.0,346500,340
200800016278,8,3,21,800,1,1,1,4.0,4.0,291.0,,M,0.0,0,740
201600032865,16,12,15,1930,3,2,1,1.0,6.0,450.0,,M,4592361.0,522409,10
200700028143,7,5,26,1755,1,2,1,2.0,5.0,13.0,JEAN JAURES (AVENUE),,,,320
200900031030,9,5,30,30,5,2,3,1.0,3.0,137.0,BON RENCONTRE (ROND POIN,,,,830
200700030163,7,5,23,1220,1,2,2,1.0,3.0,8.0,AV CHAMPS ELYSEES PL DE,,,,750
200700025958,7,5,14,1415,1,1,2,3.0,3.0,206.0,,M,0.0,0,260
200600014163,6,3,13,1620,1,2,1,1.0,2.0,21.0,"0, GENERAL LECLERC (RUE",,,,800
200800074905,8,2,14,1510,1,2,6,1.0,3.0,302.0,PETIT MONACO (ROND-POINT,,,,973
201600011651,16,9,23,1530,1,1,1,1.0,7.0,103.0,,M,0.0,0,130
200500048312,5,8,24,245,5,2,1,1.0,6.0,301.0,Bd du roi René,M,0.0,0,490
200600009880,6,2,14,1640,1,2,1,1.0,1.0,440.0,"5, DENIS PAPIN (RUE)",,,,780
201100010420,11,1,20,2015,3,1,1,4.0,1.0,318.0,,M,4701780.0,465052,210
201500053801,15,8,7,940,1,2,7,1.0,3.0,115.0,"1, PLACE FERNAND FOREST",,,,750
201100006437,11,3,6,430,4,1,1,1.0,6.0,101.0,,M,0.0,0,810
200600058063,6,9,1,730,1,1,1,1.0,3.0,199.0,A46N   N/S  25.680 A 25.,,,,690
201300050462,13,1,10,1900,5,2,2,2.0,7.0,103.0,"98, BOULEVARD DE SEBASTO",,,,750
201200060167,12,8,15,35,5,2,1,1.0,6.0,115.0,BOULEVARD PERIPHERIQUE E,,,,750
200600083437,6,12,30,1900,3,2,1,1.0,6.0,229.0,RN2 - lieu dit Madiana,A,0.0,0,972
200900054131,9,12,4,1845,5,2,3,2.0,3.0,129.0,R ANJOU/PL CORNOUIALLES,M,4.0,-,500
201100006579,11,6,11,2315,3,1,1,1.0,6.0,132.0,,M,4408800.0,159900,820
201100034811,11,4,7,745,1,2,1,1.0,6.0,194.0,"95, MARZY",,,,580
201300049345,13,5,12,730,1,1,1,1.0,2.0,290.0,A43   3.865 A 9.894,,,,690
200700001286,7,1,1,2110,5,2,1,2.0,6.0,199.0,rte de Montmorency RD124,M,0.0,0,950
200800023323,8,5,23,1615,1,2,2,1.0,3.0,88.0,"0, CESSOLE (BD DE) (A PA",,,,60
201000026913,10,8,9,2045,1,1,9,1.0,3.0,354.0,,M,0.0,0,10
200700027842,7,5,22,835,1,2,3,8.0,3.0,278.0,"0, FRANK (ANNE)",,,,220
201400032002,14,12,2,750,1,2,8,1.0,6.0,498.0,"91, BLUM (R LEON)",M,5043787.0,279366,620
200500073990,5,11,27,1502,1,2,2,1.0,3.0,7.0,"36, MEIGNANNE",,,,490
201000013182,10,6,13,1400,1,2,1,1.0,6.0,133.0,QUAI DU 19 MARS 1962,M,4353857.0,413747,300
200700062379,7,10,18,2020,5,2,2,1.0,3.0,55.0,FRANCOISE DUPARC (BOULEV,,,,130
201600029767,16,9,2,1000,1,2,1,1.0,1.0,194.0,GRANDS JARDINS,M,,,580
200800070422,8,12,6,1545,1,2,1,1.0,4.0,262.0,"1, GRUISSAN (ROUTE DE)",,,,110
200500053688,5,8,7,2100,1,1,1,1.0,5.0,36.0,AUTOROUTE A86,,,,920
201100058343,11,10,21,1647,1,2,3,1.0,6.0,104.0,"02, RUE DE LA CITE",,,,750
200900070308,9,9,24,830,2,2,1,1.0,6.0,533.0,rue du moulin,M,0.0,0,910
200700041144,7,7,18,2315,3,2,1,1.0,1.0,34.0,,M,4258000.0,901000,202
201100053420,11,3,28,840,1,1,1,1.0,3.0,28.0,RN 104,,,,950
200900024450,9,7,11,1945,1,1,1,1.0,6.0,381.0,SPV,M,0.0,0,670
200500052365,5,8,5,1205,1,2,3,1.0,7.0,10.0,MAQUIS (CHEMIN DU),,,,740
200800041631,8,7,7,1700,1,1,1,1.0,5.0,28.0,A86,,,,940
200800023796,8,5,13,1735,1,2,1,1.0,6.0,540.0,GEORGES POMPIDOU (voie),,,,210
201500023081,15,3,18,1600,1,1,1,1.0,7.0,252.0,,M,4822701.0,98481,280
200900039959,9,10,22,1050,1,2,1,3.0,6.0,260.0,"., PONTIVY(BOULEVARD DE)",,,,560
201100047019,11,11,4,1241,1,2,2,1.0,2.0,62.0,RESISTANCE / ROGERS,,,,920
200500085664,5,6,18,245,3,1,2,1.0,6.0,207.0,,A,0.0,0,972
200500000639,5,1,26,930,1,2,1,1.0,6.0,397.0,,M,0.0,0,170
200800068293,8,11,19,945,1,2,1,1.0,3.0,113.0,"42, AVENUE DE LA PORTE D",,,,750
