Num_Acc,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1
200800018897,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,66.0,1.0,0.0,1.0,99.0
200700078874,4.0,0,0.0,,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,96.0,1.0,0.0,1.0,3.0
200800008566,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
200700016897,4.0,0,0.0,,2.0,1.0,,,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,99.0
200900038372,3.0,207,,,2.0,2.0,2.0,820.0,1.0,1.0,1.0,0.0,61.0,1.0,5.0,1.0,0.0
201300044739,3.0,122,,,2.0,2.0,0.0,400.0,0.0,1.0,1.0,,,1.0,0.0,1.0,99.0
200900016135,4.0,0,,,2.0,0.0,,,0.0,1.0,1.0,0.0,90.0,1.0,0.0,1.0,0.0
201000048161,3.0,0,,,1.0,2.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
200900055707,4.0,0,,,2.0,2.0,,,0.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
201600000328,3.0,940,,,2.0,2.0,16.0,850.0,0.0,1.0,1.0,0.0,65.0,1.0,0.0,1.0,99.0
200800065696,3.0,0,0.0,,2.0,4.0,,,0.0,0.0,0.0,0.0,113.0,7.0,2.0,0.0,99.0
201300025034,4.0,0,,,1.0,2.0,,,0.0,1.0,1.0,0.0,75.0,1.0,0.0,1.0,0.0
200700075836,3.0,32,0.0,,2.0,2.0,37.0,10.0,0.0,1.0,1.0,0.0,55.0,2.0,0.0,1.0,0.0
201600003622,3.0,32,,,2.0,2.0,,,0.0,1.0,3.0,0.0,59.0,2.0,0.0,3.0,0.0
201400021786,3.0,105,,,2.0,2.0,18.0,230.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
200500037549,1.0,50,0.0,,1.0,3.0,8.0,100.0,0.0,1.0,1.0,15.0,105.0,1.0,0.0,1.0,0.0
201500058307,3.0,38,,,2.0,2.0,,,0.0,1.0,1.0,0.0,70.0,1.0,0.0,1.0,99.0
200900053114,3.0,161,,,2.0,2.0,3.0,900.0,0.0,1.0,1.0,0.0,40.0,1.0,0.0,3.0,0.0
201400012384,1.0,8,,,3.0,3.0,159.0,600.0,0.0,1.0,1.0,25.0,130.0,1.0,0.0,1.0,0.0
201500029667,3.0,0,,,3.0,4.0,,,2.0,1.0,1.0,90.0,123.0,1.0,0.0,1.0,99.0
201200054580,4.0,0,,,2.0,8.0,,,0.0,2.0,1.0,0.0,200.0,2.0,0.0,1.0,0.0
201300002299,3.0,948,,,2.0,2.0,1.0,200.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,3.0,0.0
201300037819,2.0,6,,,3.0,4.0,6.0,500.0,0.0,1.0,1.0,0.0,100.0,1.0,0.0,1.0,0.0
200700012170,4.0,0,0.0,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,70.0,1.0,0.0,1.0,0.0
200900017723,4.0,0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201100039634,4.0,0,,,0.0,2.0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
200700024486,4.0,0,0.0,,2.0,0.0,,,0.0,1.0,1.0,0.0,100.0,1.0,0.0,1.0,0.0
200800038538,4.0,1,0.0,A,2.0,2.0,,,0.0,1.0,1.0,0.0,80.0,1.0,0.0,1.0,0.0
201200041987,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,99.0
201000035784,4.0,0,,,2.0,0.0,,,0.0,1.0,1.0,0.0,124.0,2.0,0.0,1.0,0.0
200600025985,2.0,0,0.0,,3.0,4.0,112.0,0.0,0.0,1.0,1.0,20.0,140.0,1.0,0.0,1.0,99.0
200700073146,3.0,6,0.0,,3.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,28.0,1.0,0.0,1.0,0.0
200500061881,4.0,0,0.0,,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201000023040,4.0,0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,99.0
200900070901,3.0,43,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
201200019510,3.0,69,,,2.0,2.0,24.0,0.0,0.0,1.0,2.0,0.0,60.0,1.0,0.0,1.0,0.0
200800044629,3.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,110.0,1.0,0.0,1.0,0.0
200900036292,4.0,0,,,0.0,2.0,,,0.0,1.0,0.0,0.0,80.0,0.0,0.0,1.0,0.0
200600023271,4.0,0,0.0,,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,60.0,1.0,0.0,1.0,99.0
201600038725,3.0,0,,,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0
201400006739,3.0,11,,,2.0,0.0,12.0,799.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,99.0
201500054494,4.0,0,,,2.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
200900004180,3.0,19,,,2.0,3.0,6.0,400.0,0.0,1.0,1.0,0.0,97.0,1.0,0.0,1.0,99.0
201000063665,4.0,0,,,1.0,1.0,,,0.0,1.0,2.0,0.0,140.0,1.0,0.0,1.0,0.0
201400055930,4.0,0,,,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,99.0
201000051456,4.0,0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200700021182,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
200900038644,3.0,19,,,2.0,0.0,14.0,240.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0
200500055404,2.0,6,0.0,,2.0,0.0,22.0,200.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
200700063933,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201400002355,4.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,99.0
200600010273,3.0,0,0.0,,2.0,4.0,,,0.0,1.0,1.0,0.0,126.0,1.0,0.0,1.0,99.0
200900030033,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,46.0,1.0,0.0,0.0,99.0
201100057584,1.0,7,,,1.0,3.0,273.0,450.0,0.0,4.0,1.0,0.0,105.0,1.0,0.0,1.0,0.0
200800040573,4.0,0,0.0,,2.0,2.0,,,0.0,2.0,1.0,0.0,47.0,1.0,5.0,1.0,99.0
201100061876,4.0,0,,,3.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
200500057549,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,74.0,1.0,0.0,1.0,0.0
200800024559,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,96.0,2.0,0.0,4.0,0.0
201500011028,4.0,0,,,3.0,3.0,,,0.0,1.0,1.0,0.0,100.0,1.0,0.0,1.0,99.0
201500008519,3.0,286,,,3.0,1.0,1.0,580.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
200600048759,4.0,0,0.0,,0.0,4.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
200700004352,4.0,,0.0,,1.0,2.0,2009.0,7.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
201600033713,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,82.0,2.0,0.0,1.0,0.0
200700075896,3.0,81,0.0,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
200700023837,3.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,61.0,1.0,0.0,1.0,0.0
201100058143,4.0,0,,,1.0,1.0,,,0.0,1.0,1.0,0.0,28.0,1.0,0.0,1.0,99.0
201500018113,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,75.0,1.0,0.0,1.0,99.0
201600032235,4.0,0,,,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
200500004467,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201400050932,1.0,42,,,1.0,3.0,6.0,300.0,0.0,1.0,1.0,10.0,105.0,2.0,0.0,1.0,99.0
201600043432,9.0,0,,,2.0,4.0,,,0.0,1.0,1.0,0.0,140.0,1.0,0.0,1.0,0.0
200600003527,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,80.0,1.0,0.0,1.0,99.0
201300027641,4.0,0,,,2.0,0.0,,,0.0,1.0,1.0,0.0,52.0,1.0,0.0,1.0,0.0
200800013326,4.0,0,0.0,,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,99.0
200800051731,4.0,0,0.0,,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,99.0
201600033245,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,99.0
200500060269,4.0,,0.0,,3.0,3.0,5004.0,100.0,0.0,1.0,1.0,15.0,90.0,2.0,0.0,1.0,0.0
200600061834,4.0,0,0.0,,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201100049117,4.0,0,,,0.0,0.0,,,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0
201200056835,4.0,0,,,2.0,5.0,,,0.0,1.0,1.0,0.0,160.0,9.0,0.0,1.0,0.0
201300018103,3.0,470,,,2.0,2.0,57.0,600.0,0.0,2.0,2.0,63.0,63.0,1.0,0.0,1.0,99.0
201200024370,4.0,0,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
200700062894,2.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,20.0,90.0,1.0,0.0,1.0,99.0
200700030728,4.0,0,0.0,,1.0,1.0,,,0.0,0.0,0.0,0.0,60.0,1.0,0.0,1.0,0.0
201200030818,4.0,0,,,1.0,2.0,,,1.0,3.0,1.0,0.0,70.0,1.0,0.0,0.0,0.0
200700046642,9.0,0,0.0,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,71.0,1.0,6.0,1.0,0.0
201000061181,4.0,0,,,1.0,3.0,,,0.0,1.0,1.0,0.0,135.0,1.0,0.0,1.0,99.0
201200015040,4.0,,,,2.0,2.0,,,0.0,2.0,1.0,25.0,25.0,1.0,0.0,1.0,3.0
200600057114,3.0,0,0.0,,2.0,2.0,,,0.0,1.0,0.0,0.0,80.0,2.0,0.0,1.0,99.0
200700051717,1.0,1,0.0,,3.0,3.0,190.0,355.0,0.0,1.0,1.0,25.0,125.0,1.0,0.0,1.0,0.0
201500033515,4.0,0,,,3.0,5.0,,,0.0,1.0,1.0,0.0,206.0,2.0,0.0,1.0,0.0
201600017259,3.0,34,,,2.0,2.0,3.0,885.0,0.0,1.0,1.0,0.0,62.0,1.0,0.0,1.0,0.0
201100037054,3.0,943,,,2.0,2.0,35.0,200.0,0.0,1.0,1.0,38.0,37.0,1.0,0.0,1.0,0.0
201500010980,4.0,0,,,2.0,3.0,,,0.0,1.0,1.0,0.0,83.0,1.0,0.0,1.0,0.0
200800001894,4.0,0,0.0,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201100008237,1.0,40,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,1.0,3.0,1.0,3.0
200800014786,1.0,7,0.0,,2.0,3.0,267.0,400.0,0.0,1.0,1.0,20.0,105.0,2.0,0.0,1.0,0.0
200900016348,3.0,813,,,1.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,3.0
200600016337,4.0,0,0.0,,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,40.0,1.0,0.0,1.0,3.0
200500067788,4.0,,0.0,,1.0,1.0,2009.0,4.0,0.0,1.0,1.0,0.0,30.0,1.0,0.0,1.0,0.0
201100001505,3.0,25,,,2.0,2.0,15.0,500.0,0.0,1.0,1.0,0.0,70.0,1.0,0.0,0.0,99.0
201100061696,4.0,0,,,1.0,1.0,,,0.0,1.0,1.0,0.0,76.0,1.0,0.0,0.0,0.0
200900006193,4.0,0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
200800021725,4.0,0,0.0,,1.0,1.0,,,0.0,1.0,1.0,0.0,62.0,1.0,5.0,1.0,0.0
201000023475,4.0,0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,86.0,1.0,0.0,1.0,3.0
201200060205,4.0,0,,,1.0,5.0,15.0,700.0,0.0,1.0,1.0,15.0,175.0,2.0,0.0,1.0,99.0
200500011734,2.0,2060,0.0,,2.0,0.0,38.0,900.0,0.0,0.0,1.0,0.0,75.0,2.0,0.0,3.0,0.0
200900012418,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,80.0,1.0,0.0,0.0,99.0
201600002337,3.0,310,,,2.0,0.0,,,0.0,1.0,1.0,66.0,0.0,1.0,0.0,1.0,99.0
200700030191,4.0,0,0.0,,2.0,1.0,,,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201600021084,4.0,0,,,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201000026890,3.0,828,,,2.0,4.0,4.0,350.0,0.0,1.0,1.0,0.0,70.0,2.0,0.0,1.0,99.0
200600014008,3.0,0,0.0,,2.0,4.0,12.0,800.0,0.0,1.0,1.0,10.0,72.0,2.0,3.0,1.0,99.0
200500004601,4.0,,0.0,,1.0,2.0,1009.0,0.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
201400047529,1.0,86,,,1.0,5.0,6.0,0.0,0.0,2.0,0.0,15.0,105.0,2.0,0.0,1.0,99.0
201000067089,4.0,0,,,1.0,4.0,1.0,600.0,0.0,1.0,1.0,15.0,140.0,2.0,0.0,1.0,99.0
201000028230,4.0,0,,,3.0,3.0,,,0.0,3.0,1.0,0.0,100.0,1.0,2.0,1.0,99.0
200500015288,2.0,0,0.0,,2.0,2.0,,,2.0,2.0,1.0,0.0,900.0,1.0,0.0,1.0,99.0
200800063776,9.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
201100044554,2.0,20,,,3.0,2.0,,,0.0,1.0,1.0,5.0,25.0,2.0,0.0,1.0,3.0
201300013037,3.0,0,,,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,20.0,1.0,0.0,1.0,0.0
200900054649,4.0,0,,,2.0,0.0,,,0.0,1.0,1.0,3.0,57.0,1.0,0.0,1.0,0.0
201400025499,4.0,0,,,3.0,2.0,,,0.0,1.0,1.0,0.0,38.0,1.0,0.0,1.0,99.0
201600031179,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,74.0,1.0,0.0,1.0,99.0
200500075472,4.0,,0.0,,2.0,4.0,1803.0,0.0,0.0,1.0,1.0,0.0,120.0,2.0,0.0,1.0,0.0
201400045425,3.0,120,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
200600025497,4.0,0,0.0,,1.0,2.0,,,0.0,1.0,1.0,0.0,70.0,1.0,0.0,1.0,0.0
201200017519,3.0,510,,,2.0,2.0,12.0,208.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
200800034407,4.0,0,0.0,,2.0,2.0,,,0.0,2.0,1.0,90.0,60.0,1.0,0.0,1.0,99.0
201400034332,3.0,483,,,2.0,2.0,2.0,500.0,0.0,1.0,1.0,0.0,99.0,1.0,0.0,1.0,99.0
200600004062,1.0,15,0.0,,3.0,6.0,23.0,800.0,0.0,1.0,1.0,20.0,270.0,1.0,0.0,1.0,0.0
201200015369,4.0,,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
201600012329,1.0,8,,A,1.0,12.0,171.0,500.0,0.0,1.0,1.0,10.0,500.0,1.0,7.0,1.0,0.0
201600011007,4.0,6098,,,3.0,3.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201100011752,3.0,2204,,B,1.0,2.0,8.0,500.0,0.0,1.0,2.0,0.0,70.0,1.0,0.0,1.0,0.0
201100031279,4.0,0,,,1.0,1.0,,,0.0,1.0,1.0,0.0,30.0,1.0,0.0,1.0,99.0
200600034700,4.0,0,0.0,,2.0,4.0,,,0.0,1.0,1.0,0.0,110.0,1.0,0.0,1.0,99.0
201400020716,4.0,0,,,2.0,3.0,,,3.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,99.0
201500027133,3.0,2060,,,2.0,2.0,22.0,980.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,99.0
201500007508,3.0,570,,,2.0,0.0,14.0,100.0,2.0,0.0,1.0,160.0,0.0,1.0,0.0,1.0,0.0
201000001272,3.0,135,,,2.0,2.0,7.0,500.0,0.0,2.0,1.0,0.0,64.0,1.0,0.0,3.0,99.0
201100009486,4.0,0,,,2.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,38.0,7.0,0.0,1.0,0.0
201100044658,4.0,0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201300043097,3.0,0,,,1.0,1.0,0.0,499.0,0.0,0.0,3.0,0.0,56.0,1.0,0.0,1.0,3.0
200600007315,3.0,908,2.0,,2.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
200500046591,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,2.0,0.0,70.0,1.0,0.0,1.0,99.0
200700039946,3.0,734,0.0,,2.0,2.0,14.0,200.0,0.0,1.0,1.0,0.0,80.0,1.0,5.0,1.0,0.0
201300040258,3.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
200900048123,4.0,0,,,2.0,1.0,0.0,0.0,0.0,2.0,1.0,130.0,76.0,2.0,0.0,1.0,0.0
200600033086,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,60.0,2.0,0.0,1.0,0.0
201100053109,1.0,104,,,1.0,2.0,28.0,100.0,0.0,2.0,3.0,0.0,70.0,1.0,3.0,3.0,99.0
201000004338,3.0,1215,,,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,190.0,1.0,0.0,1.0,99.0
200800042950,4.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,150.0,1.0,0.0,1.0,0.0
201300029396,4.0,0,,,2.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,45.0,1.0,0.0,1.0,99.0
200600046555,3.0,507,0.0,,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,53.0,1.0,2.0,1.0,0.0
201000059448,1.0,46,,,1.0,3.0,13.0,300.0,0.0,1.0,1.0,0.0,125.0,1.0,0.0,1.0,99.0
201100013439,2.0,12,,,3.0,4.0,43.0,700.0,0.0,0.0,1.0,25.0,125.0,1.0,0.0,1.0,99.0
201300036322,3.0,46,,,2.0,2.0,102.0,400.0,0.0,1.0,1.0,0.0,210.0,1.0,0.0,1.0,0.0
200500080637,4.0,0,0.0,,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201300018980,4.0,,,,2.0,0.0,,,0.0,1.0,1.0,0.0,50.0,2.0,0.0,1.0,0.0
201000060900,4.0,0,,,2.0,3.0,,,0.0,4.0,1.0,0.0,150.0,1.0,0.0,1.0,0.0
200700033877,3.0,67,0.0,,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,1.0,0.0,1.0,0.0
201300038878,4.0,1,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201600054020,4.0,,,,3.0,2.0,,,0.0,1.0,1.0,0.0,80.0,2.0,0.0,1.0,0.0
200500043193,3.0,22,0.0,A,2.0,0.0,1.0,200.0,0.0,1.0,1.0,10.0,60.0,1.0,0.0,1.0,0.0
201300047329,1.0,86,,,3.0,2.0,7.0,300.0,0.0,1.0,1.0,15.0,70.0,1.0,0.0,1.0,99.0
201500052411,4.0,0,,,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201500044387,4.0,0,,,2.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201100044219,4.0,0,,,2.0,2.0,,,0.0,0.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
200500004132,2.0,0,0.0,,3.0,4.0,11.0,0.0,0.0,2.0,2.0,1.0,80.0,2.0,3.0,1.0,0.0
201100052436,4.0,,,,2.0,2.0,,,0.0,1.0,1.0,,,1.0,0.0,1.0,3.0
200800054970,3.0,928,0.0,,2.0,2.0,9.0,300.0,0.0,1.0,3.0,0.0,70.0,1.0,0.0,1.0,0.0
201000026029,4.0,,,,2.0,2.0,,,0.0,2.0,1.0,18.0,80.0,1.0,0.0,1.0,0.0
201300026100,4.0,0,,,0.0,1.0,,,0.0,1.0,1.0,0.0,60.0,2.0,0.0,1.0,0.0
200600007784,4.0,1,0.0,A,2.0,2.0,,,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
200600012180,6.0,0,0.0,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201200025182,4.0,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0
200700054554,3.0,907,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0
200900049211,4.0,0,,,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,45.0,1.0,0.0,4.0,0.0
201100033317,4.0,,,,3.0,4.0,,,0.0,1.0,1.0,37.0,196.0,1.0,0.0,1.0,99.0
200900057459,4.0,0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201200025179,4.0,0,,,3.0,2.0,,,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
200600076471,3.0,0,0.0,,2.0,2.0,33.0,450.0,0.0,1.0,1.0,20.0,80.0,2.0,0.0,1.0,99.0
201200056432,4.0,0,,,2.0,2.0,,,3.0,1.0,1.0,0.0,70.0,1.0,0.0,1.0,0.0
201600014544,4.0,0,,,2.0,4.0,,,0.0,1.0,1.0,0.0,70.0,1.0,0.0,1.0,0.0
200600036771,2.0,0,0.0,,1.0,2.0,,,0.0,1.0,1.0,20.0,60.0,1.0,0.0,1.0,0.0
200600011349,3.0,0,0.0,,2.0,2.0,,,1.0,2.0,2.0,0.0,105.0,1.0,0.0,1.0,99.0
201100045879,3.0,2,,,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201000049745,4.0,0,,,1.0,1.0,,,0.0,2.0,1.0,0.0,38.0,1.0,0.0,1.0,99.0
201300045855,1.0,1,,,1.0,3.0,10.0,0.0,0.0,1.0,1.0,15.0,105.0,1.0,0.0,1.0,99.0
201400014415,4.0,0,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201000013197,3.0,103,,,2.0,2.0,2.0,200.0,0.0,1.0,1.0,0.0,43.0,1.0,0.0,1.0,0.0
200600073921,5.0,0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,20.0,6.0,0.0,3.0,0.0
201400028930,4.0,589,,,2.0,0.0,,,0.0,1.0,1.0,0.0,0.0,2.0,5.0,1.0,99.0
200600073336,2.0,137,0.0,,3.0,4.0,85.0,740.0,0.0,2.0,2.0,0.0,210.0,1.0,0.0,3.0,0.0
201000067959,4.0,0,,,2.0,3.0,,,0.0,1.0,1.0,0.0,100.0,1.0,0.0,1.0,0.0
200600047054,2.0,0,0.0,,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,70.0,1.0,0.0,1.0,99.0
201500019156,3.0,939,,,2.0,2.0,26.0,565.0,0.0,1.0,1.0,0.0,70.0,1.0,0.0,1.0,99.0
200800035838,4.0,0,0.0,,1.0,1.0,,,0.0,1.0,1.0,0.0,62.0,1.0,0.0,1.0,0.0
201100010741,1.0,6,,,3.0,4.0,132.0,210.0,0.0,3.0,3.0,15.0,135.0,2.0,0.0,1.0,0.0
201000053405,2.0,19,,,1.0,4.0,5.0,770.0,0.0,1.0,0.0,0.0,50.0,1.0,0.0,1.0,0.0
201400051444,1.0,7,,,3.0,2.0,280.0,0.0,0.0,1.0,1.0,20.0,35.0,1.0,0.0,1.0,0.0
201300024125,4.0,0,,,2.0,4.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201400058983,3.0,41,,,3.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,99.0
200900006783,2.0,134,,,2.0,2.0,55.0,200.0,0.0,0.0,1.0,28.0,105.0,1.0,0.0,1.0,0.0
200800048963,4.0,0,0.0,,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,80.0,1.0,0.0,1.0,0.0
200900011555,4.0,0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,1.0,0.0,1.0,99.0
201300002660,3.0,88,,,2.0,1.0,9.0,400.0,0.0,1.0,1.0,0.0,50.0,1.0,0.0,3.0,99.0
200700078386,4.0,0,0.0,,2.0,1.0,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
201400045645,3.0,311,,,2.0,2.0,7.0,500.0,0.0,1.0,1.0,,,1.0,0.0,1.0,99.0
201100015796,9.0,0,,,2.0,2.0,,,3.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0
201000064083,4.0,0,,,2.0,4.0,,,0.0,1.0,1.0,0.0,115.0,2.0,0.0,1.0,99.0
201300057458,4.0,0,,,3.0,4.0,,,0.0,1.0,1.0,0.0,63.0,1.0,0.0,1.0,99.0
201000068066,3.0,0,,,3.0,1.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
201200037815,4.0,0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,57.0,1.0,0.0,1.0,99.0
200800027608,4.0,0,0.0,,1.0,4.0,19.0,500.0,0.0,1.0,1.0,15.0,140.0,1.0,0.0,1.0,0.0
200900070415,2.0,104,,,1.0,2.0,30.0,900.0,0.0,1.0,1.0,100.0,70.0,2.0,0.0,3.0,99.0
200500033467,4.0,0,0.0,,1.0,2.0,,,0.0,1.0,2.0,0.0,85.0,1.0,5.0,1.0,0.0
201500031708,3.0,855,,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
201000047296,2.0,7,,,2.0,4.0,7.0,180.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
200500051269,2.0,0,0.0,,2.0,2.0,6.0,450.0,0.0,1.0,3.0,0.0,72.0,1.0,0.0,1.0,99.0
